Zipcode,Population,Median age,Under 18(%),18 to 64(%),65 and over(%),Male(%),Female(%),White(%),Black(%),Native(%),Asian(%),Islander(%),Two plus(%),Hispanic(%),Per capita income (USD),Median household income (USD),Below poverty line(%),Mean travel time to work (Minutes),Drove Alone (%),Carpooled (%),Public Transit (%),Bicycle (%),Walked (%),Other (%),Worked at home (%),Number of households,Persons per household,Married (%),Single (%),Number of housing units,Occupied housing (%),Vacant housing (%),Owner Occupied (%),Renter Occupied (%),Median housing value,Moved Since Prev Year(%),Same House Prev Year(%),No Degree(%),High School(%),Some College(%),Bachelor's(%),Post-grad(%),Foriegn Born Population(%),Europe(%),Asia(%),Africa(%),Oceania(%),Latin America(%),North America(%),Death Counts,Death Counts(Per 1000),Case Counts,Case Counts(Per 1000)
28105,47292,39.7,21.79,61.8,16.42,49.0,51.0,70.02,11.46,0.42,6.31,0.0,2.32,9.05,40710.0,86463.0,5.6,28.28,77.84,7.83,1.5,0.0,1.28,0.42,11.01,17849.0,2.63,59.06,40.94,18650.0,95.71,4.29,67.29,32.71,279100.0,14.11,85.89,4.69,15.87,27.3,36.85,15.29,13.29,19.7,45.43,6.33,0.0,25.0,3.53,58.0,1.2264230736699653,2987.0,63.16078829400322
28104,31803,40.2,27.4,60.04,12.55,48.07,51.93,76.37,8.85,0.29,4.96,0.0,1.63,7.53,47521.0,108599.0,3.78,29.54,76.92,5.98,0.7,0.0,0.47,0.37,15.31,10561.0,3.01,66.96,33.04,10934.0,96.59,3.41,92.48,7.52,333100.0,12.81,87.19,5.92,15.24,26.11,34.93,17.79,10.99,14.94,29.25,14.48,0.11,34.95,6.27,9.0,0.2829921705499481,2156.0,67.79234663396535
28091,2132,42.6,22.19,58.49,19.32,52.91,47.09,57.32,40.24,0.0,0.0,0.0,2.44,0.0,21016.0,33016.0,18.76,27.9,92.85,4.89,0.0,0.0,1.07,0.0,1.19,965.0,2.21,52.77,47.23,1171.0,82.41,17.59,69.84,30.16,106100.0,16.93,83.07,15.89,45.97,28.24,8.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4690431519699812,143.0,67.07317073170732
28090,8649,43.3,21.0,61.05,17.96,50.48,49.52,78.45,18.42,1.18,0.6,0.0,0.37,0.9,23419.0,42032.0,20.97,27.63,83.48,9.22,0.0,0.0,3.4,0.08,3.15,3038.0,2.84,53.07,46.93,3841.0,79.09,20.91,78.74,21.26,116800.0,4.88,95.12,21.21,36.85,28.11,10.73,3.1,0.61,1.89,77.36,0.0,0.0,20.75,0.0,10.0,1.1562030292519363,619.0,71.56896751069488
28078,64000,38.4,27.12,61.06,11.82,50.25,49.75,74.41,11.59,0.07,3.89,0.0,2.98,6.94,45258.0,101752.0,3.93,30.02,77.37,5.33,1.18,0.0,0.65,0.12,14.26,22902.0,2.78,60.64,39.36,23942.0,95.66,4.34,73.79,26.21,324400.0,14.42,85.58,4.07,15.24,27.77,34.72,18.2,8.6,20.77,36.79,9.17,0.38,28.75,4.14,42.0,0.65625,4552.0,71.125
28077,552,29.9,36.59,43.12,20.29,42.03,57.97,90.94,4.71,0.0,2.9,0.0,1.45,0.0,12385.0,19783.0,50.36,24.53,100.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,2.26,25.61,74.39,285.0,85.61,14.39,40.57,59.43,72300.0,20.0,80.0,19.5,51.39,27.24,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,67.02898550724639
28075,19654,37.9,28.69,59.4,11.91,45.98,54.02,64.83,16.31,0.61,8.61,0.0,3.62,6.01,39297.0,110906.0,2.43,29.34,76.91,4.7,1.38,0.17,0.44,0.41,15.97,6017.0,3.25,61.95,38.05,6253.0,96.23,3.77,89.86,10.14,307500.0,11.17,88.83,2.43,19.25,29.03,33.1,16.19,9.37,5.43,64.1,5.21,0.0,18.74,6.52,12.0,0.6105627353210542,1329.0,67.61982293680676
28040,7223,46.4,18.83,62.65,18.52,48.87,51.13,85.03,5.36,0.86,0.06,0.0,0.9,5.79,24153.0,47803.0,13.64,22.01,74.11,14.27,0.08,0.0,3.52,2.01,5.29,3069.0,2.35,50.23,49.77,3785.0,81.08,18.92,81.3,18.7,99800.0,8.46,91.54,15.68,36.41,31.43,9.96,6.52,1.32,16.84,0.0,0.0,0.0,83.16,0.0,7.0,0.9691264017721168,617.0,85.42156998477087
28036,19127,39.0,24.09,60.72,15.19,48.78,51.22,81.5,6.78,0.0,1.7,0.22,3.32,6.48,54748.0,116213.0,5.07,26.27,69.61,4.65,0.93,0.27,6.86,0.47,17.21,6527.0,2.68,62.25,37.75,7217.0,90.44,9.56,83.22,16.78,385400.0,17.95,82.05,3.06,9.9,21.51,40.7,24.84,4.53,27.57,37.37,4.61,7.38,18.8,4.27,12.0,0.627385371464422,1211.0,63.31364040361792
28031,28408,43.8,22.43,59.97,17.61,48.41,51.59,80.6,7.86,0.0,1.94,0.0,2.19,7.07,59340.0,89658.0,7.02,28.0,72.99,6.86,0.42,0.41,1.66,0.34,16.36,11813.0,2.4,56.42,43.58,12895.0,91.61,8.39,72.72,27.28,341600.0,13.1,86.9,3.33,13.55,29.48,37.52,16.12,8.2,36.8,19.45,3.61,0.64,28.68,10.82,21.0,0.7392283863700366,2219.0,78.11179949310053
28027,68564,37.4,25.6,61.67,12.73,48.89,51.11,59.47,18.64,0.46,6.61,0.01,1.87,11.9,36026.0,77367.0,7.71,28.16,80.48,7.19,1.4,0.0,0.6,1.03,8.54,23676.0,2.87,54.7,45.3,26539.0,89.21,10.79,72.03,27.97,234800.0,14.17,85.83,9.95,22.15,29.58,24.43,13.88,11.89,6.86,39.7,8.37,1.68,42.42,0.97,57.0,0.8313400618400326,5354.0,78.08762615950062
27986,2364,42.2,14.21,75.42,10.36,69.67,30.33,25.13,57.4,0.51,0.93,0.0,3.0,12.39,13705.0,42212.0,22.55,24.17,87.5,4.23,1.21,0.0,4.03,0.63,0.81,537.0,2.32,31.75,68.25,681.0,78.85,21.15,67.97,32.03,109300.0,24.05,75.95,20.1,39.55,27.06,8.9,4.39,15.14,2.51,6.15,1.68,0.0,89.66,0.0,2.0,0.8460236886632826,149.0,63.02876480541455
27981,2092,37.3,28.68,54.59,16.73,47.47,52.53,94.12,0.0,0.0,0.0,0.0,0.0,5.88,25621.0,58984.0,2.85,18.25,81.18,14.13,0.62,0.0,0.0,2.3,1.77,809.0,2.59,48.45,51.55,901.0,89.79,10.21,69.84,30.16,241100.0,10.33,89.67,5.15,41.33,29.01,22.7,1.81,3.82,0.0,0.0,0.0,0.0,87.5,12.5,0.0,0.0,105.0,50.19120458891013
27970,3070,52.3,21.43,44.04,34.53,43.62,56.38,36.74,51.73,1.24,0.0,0.0,0.0,10.29,25490.0,30160.0,28.93,32.93,87.32,7.74,0.0,0.0,0.0,1.91,3.03,1375.0,2.23,46.38,53.62,1799.0,76.43,23.57,76.36,23.64,82100.0,18.68,81.32,12.61,34.7,33.26,15.23,4.2,2.8,0.0,0.0,0.0,0.0,100.0,0.0,6.0,1.954397394136808,199.0,64.82084690553746
27962,6813,39.8,22.56,59.5,17.94,48.01,51.99,43.48,52.68,0.04,0.0,0.0,0.65,2.77,21313.0,27266.0,32.08,19.88,76.26,9.86,0.0,3.17,3.45,0.38,4.59,2993.0,2.23,34.06,65.94,3625.0,82.57,17.43,52.29,47.71,84600.0,12.59,87.41,20.21,33.71,36.52,8.23,1.32,1.03,0.0,0.0,0.0,0.0,100.0,0.0,13.0,1.9081168354616176,482.0,70.74710113019228
27959,2971,55.3,14.84,50.99,34.16,48.57,51.43,92.76,0.77,0.0,0.0,0.0,2.83,2.32,42435.0,78235.0,5.8,22.82,77.93,8.67,0.0,0.0,2.85,1.31,9.16,1354.0,2.13,64.08,35.92,5075.0,26.68,73.32,78.29,21.71,316300.0,13.36,86.64,1.53,18.1,32.98,36.85,10.54,0.57,47.06,0.0,0.0,0.0,52.94,0.0,1.0,0.3365870077415012,151.0,50.82463816896668
27954,7397,37.2,26.46,57.47,16.07,53.26,46.74,71.34,10.8,0.01,1.18,0.0,2.51,14.15,28122.0,53429.0,10.17,23.14,74.54,14.28,0.0,2.09,1.52,0.75,6.83,2810.0,2.61,47.28,52.72,3539.0,79.4,20.6,68.11,31.89,263200.0,15.64,84.36,7.35,24.11,35.43,20.53,12.58,8.0,2.53,16.55,0.17,0.0,77.53,3.21,1.0,0.135189941868325,393.0,53.12964715425173
27953,801,47.9,15.48,53.43,31.09,55.18,44.82,96.63,0.0,0.0,0.0,0.0,0.0,3.37,28019.0,46786.0,3.62,19.97,83.9,8.83,0.0,0.0,3.9,0.0,3.38,420.0,1.91,59.92,40.08,523.0,80.31,19.69,82.62,17.38,0.0,5.37,94.63,18.83,32.41,42.28,5.71,0.77,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,65.0,81.14856429463171
27946,1040,54.2,11.83,59.23,28.94,42.69,57.31,75.96,22.02,0.0,0.0,0.0,0.0,2.02,43515.0,80362.0,7.6,33.89,90.18,9.82,0.0,0.0,0.0,0.0,0.0,553.0,1.88,47.46,52.54,664.0,83.28,16.72,92.59,7.41,125000.0,0.0,100.0,13.99,33.41,39.88,9.25,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,61.53846153846154
27944,11736,51.7,18.69,51.61,29.7,47.96,52.04,72.08,23.14,0.23,0.54,0.0,0.67,3.04,28836.0,51085.0,12.18,36.43,85.59,8.86,0.0,0.0,0.59,0.3,4.2,5207.0,2.24,63.06,36.94,6336.0,82.18,17.82,78.64,21.36,182300.0,12.27,87.73,13.7,28.77,37.2,11.9,8.43,2.64,43.87,18.71,2.9,0.0,31.29,3.23,3.0,0.2556237218813906,678.0,57.77096114519428
27938,1469,58.2,7.56,70.59,21.85,54.25,45.75,34.24,63.65,1.02,0.34,0.0,0.0,0.75,21884.0,39803.0,17.64,41.97,84.06,11.59,0.0,0.0,0.91,0.91,2.54,683.0,2.07,51.23,48.77,815.0,83.8,16.2,78.77,21.23,80600.0,3.27,96.73,6.55,47.27,39.04,2.85,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.765146358066712,104.0,70.79646017699115
27928,1844,61.1,8.41,59.6,32.0,51.9,48.1,56.78,31.67,0.0,1.9,0.0,2.98,6.67,26470.0,37261.0,8.35,27.59,73.31,17.29,0.0,0.0,3.38,0.0,6.02,881.0,2.08,55.39,44.61,1038.0,84.87,15.13,79.68,20.32,113100.0,11.42,88.58,8.45,44.82,33.93,11.35,1.45,3.85,0.0,49.3,0.0,0.0,50.7,0.0,3.0,1.6268980477223427,113.0,61.27982646420824
27925,3902,46.3,13.51,63.71,22.78,57.23,42.77,57.1,35.34,0.62,0.49,0.0,1.87,4.48,21194.0,42683.0,19.37,27.97,79.72,14.83,0.34,0.0,1.17,0.1,3.93,1594.0,1.96,53.39,46.61,2139.0,74.52,25.48,73.46,26.54,115200.0,13.11,86.89,23.06,36.93,29.22,8.04,2.75,3.43,0.0,14.18,0.0,0.0,85.82,0.0,6.0,1.537672988211174,263.0,67.4013326499231
27924,3465,48.6,14.26,60.63,25.11,45.83,54.17,54.11,45.74,0.0,0.03,0.03,0.0,0.09,23899.0,33592.0,10.79,25.99,88.65,10.71,0.0,0.0,0.0,0.0,0.65,1491.0,2.32,50.64,49.36,1758.0,84.81,15.19,81.35,18.65,81800.0,7.89,92.11,15.99,50.33,26.17,5.27,2.24,0.03,0.0,100.0,0.0,0.0,0.0,0.0,3.0,0.8658008658008658,226.0,65.22366522366522
27922,530,51.5,18.3,64.91,16.79,44.53,55.47,31.7,61.51,3.4,0.38,0.0,0.19,2.83,21991.0,47188.0,23.02,18.24,88.4,11.6,0.0,0.0,0.0,0.0,0.0,213.0,2.45,49.67,50.33,342.0,62.28,37.72,67.14,32.86,86300.0,8.9,91.1,17.63,36.02,25.19,11.08,10.08,4.15,0.0,9.09,0.0,0.0,90.91,0.0,4.0,7.547169811320755,62.0,116.9811320754717
27916,934,29.7,26.34,57.6,16.06,50.0,50.0,94.86,0.0,1.61,0.0,0.0,3.53,0.0,28862.0,66083.0,10.6,30.88,71.77,27.37,0.0,0.0,0.0,0.0,0.86,374.0,2.5,50.39,49.61,466.0,80.26,19.74,76.47,23.53,244700.0,11.13,88.87,13.75,38.37,18.85,20.2,8.83,1.71,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,40.68522483940043
27909,39804,39.6,22.03,60.97,17.0,48.88,51.12,54.62,35.77,0.12,1.17,0.0,2.51,5.78,26933.0,54455.0,12.32,29.18,80.65,10.73,0.11,0.17,2.3,0.02,4.77,14791.0,2.52,52.35,47.65,17285.0,85.57,14.43,61.86,38.14,166700.0,16.02,83.98,11.56,31.3,33.78,14.57,8.79,2.96,10.88,37.13,1.27,0.0,49.62,1.1,74.0,1.8591096372223896,2608.0,65.52105316048639
27891,5284,44.4,17.26,65.08,17.66,49.98,50.02,18.98,76.95,1.19,0.4,0.0,1.46,1.02,20710.0,49490.0,19.15,26.31,87.2,7.16,0.0,0.0,1.59,2.24,1.81,1886.0,2.8,44.44,55.56,2484.0,75.93,24.07,78.31,21.69,89600.0,9.39,90.61,23.59,37.07,32.54,5.78,1.02,1.08,8.77,15.79,56.14,0.0,14.04,5.26,7.0,1.3247539742619228,340.0,64.3451930355791
27883,3184,40.8,20.13,64.32,15.55,49.5,50.5,51.7,27.39,0.0,0.0,0.0,1.26,19.66,24809.0,49412.0,19.0,29.02,87.13,8.1,0.61,0.0,0.0,0.61,3.54,1248.0,2.53,48.39,51.61,1433.0,87.09,12.91,68.83,31.17,89800.0,11.77,88.23,21.44,30.97,33.05,9.75,4.79,6.63,0.0,0.0,0.0,0.0,100.0,0.0,3.0,0.9422110552763818,264.0,82.91457286432161
27876,1355,55.7,20.81,42.8,36.38,40.07,59.93,24.58,70.7,0.0,1.99,0.0,2.73,0.0,29999.0,40253.0,18.07,22.28,90.59,9.41,0.0,0.0,0.0,0.0,0.0,733.0,1.85,39.13,60.87,938.0,78.14,21.86,75.58,24.42,73800.0,3.27,96.73,13.42,46.88,23.87,8.92,6.9,0.52,28.57,0.0,0.0,0.0,71.43,0.0,1.0,0.7380073800738007,94.0,69.37269372693727
27874,3984,57.8,12.37,54.84,32.78,47.72,52.28,36.37,62.45,0.0,0.28,0.0,0.7,0.2,23395.0,27437.0,29.95,27.87,74.35,9.15,0.0,0.7,2.58,0.0,13.21,2017.0,1.93,48.91,51.09,2669.0,75.57,24.43,70.1,29.9,68000.0,1.96,98.04,27.41,35.13,23.6,8.49,5.38,0.28,0.0,100.0,0.0,0.0,0.0,0.0,9.0,2.2590361445783134,304.0,76.30522088353415
27871,4452,50.9,13.95,61.75,24.3,47.84,52.16,37.92,54.4,0.58,0.56,0.0,1.01,5.53,20662.0,38648.0,18.58,27.47,82.2,10.36,0.7,0.0,0.7,1.93,4.1,1911.0,2.33,45.91,54.09,2317.0,82.48,17.52,64.1,35.9,73000.0,7.34,92.66,18.63,38.33,29.15,11.84,2.05,4.07,3.87,13.81,0.0,0.0,82.32,0.0,5.0,1.1230907457322552,334.0,75.02246181491465
27863,13923,36.2,27.52,61.4,11.08,45.26,54.74,73.53,13.98,0.23,0.34,0.0,1.28,10.18,31589.0,70714.0,11.85,26.96,88.29,9.64,0.0,0.0,0.03,0.46,2.01,4928.0,2.82,60.46,39.54,5312.0,92.77,7.23,80.44,19.56,134500.0,11.29,88.71,12.09,29.21,41.09,10.88,6.74,3.73,2.5,9.25,0.0,0.0,88.25,0.0,15.0,1.0773540185304893,827.0,59.39811822164763
27860,2373,31.7,42.23,45.05,12.73,48.8,51.2,64.56,17.45,0.0,0.0,0.0,2.4,15.59,20496.0,65821.0,11.03,26.97,80.1,11.73,0.0,0.0,5.92,0.71,1.53,773.0,3.07,57.63,42.37,1090.0,70.92,29.08,80.47,19.53,83000.0,12.34,87.66,8.15,24.52,51.56,11.42,4.34,0.67,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4214075010535187,150.0,63.211125158027805
27857,1067,53.3,11.43,49.3,39.27,44.89,55.11,34.77,64.85,0.0,0.0,0.0,0.0,0.37,24907.0,44938.0,11.53,31.02,95.32,1.63,0.0,0.0,0.0,2.24,0.81,523.0,2.04,39.81,60.19,699.0,74.82,25.18,66.92,33.08,87000.0,0.47,99.53,21.02,34.79,38.31,4.91,0.96,0.09,0.0,0.0,0.0,0.0,100.0,0.0,4.0,3.748828491096533,104.0,97.46954076850984
27855,6360,41.8,18.29,61.34,20.38,48.96,51.04,34.86,60.3,0.0,0.24,0.0,0.6,4.01,23318.0,43842.0,29.78,23.93,67.33,17.91,0.0,2.79,6.83,2.64,2.49,2391.0,2.29,33.78,66.22,2761.0,86.6,13.4,62.53,37.47,85800.0,22.54,77.46,15.43,30.28,38.99,7.35,7.95,1.7,42.59,13.89,0.0,0.0,43.52,0.0,4.0,0.6289308176100629,381.0,59.905660377358494
27853,509,44.6,27.5,62.28,10.22,62.87,37.13,49.71,50.29,0.0,0.0,0.0,0.0,0.0,16849.0,32917.0,5.11,0.0,56.67,31.11,0.0,0.0,0.0,12.22,0.0,171.0,2.98,66.83,33.17,171.0,100.0,0.0,81.87,18.13,69700.0,14.73,85.27,26.1,63.34,10.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,56.97445972495088
27852,2820,46.3,15.11,64.86,20.04,51.63,48.37,70.96,25.43,0.0,0.82,0.0,1.13,1.67,29231.0,54934.0,14.06,25.9,96.6,2.29,0.0,0.0,0.0,0.0,1.11,1290.0,2.19,46.32,53.68,1465.0,88.05,11.95,86.98,13.02,96400.0,3.57,96.43,15.69,31.78,32.19,17.28,3.06,1.1,22.58,70.97,0.0,0.0,6.45,0.0,2.0,0.7092198581560284,175.0,62.05673758865248
27851,4977,45.8,23.03,60.38,16.6,51.6,48.4,70.97,17.96,0.62,0.0,0.0,1.77,8.56,24885.0,45842.0,16.14,22.75,74.35,15.77,0.45,0.16,1.28,0.12,4.61,1959.0,2.53,61.85,38.15,2177.0,89.99,10.01,75.19,24.81,106400.0,5.79,94.21,20.44,30.94,33.61,9.07,5.94,5.38,0.37,0.0,0.0,0.0,99.63,0.0,3.0,0.6027727546714888,415.0,83.38356439622262
27849,1533,51.5,18.79,59.88,21.33,44.49,55.51,21.33,75.8,0.0,0.52,0.0,1.96,0.39,22851.0,37103.0,8.28,28.66,72.7,11.43,3.81,0.0,8.89,0.0,3.17,732.0,2.08,45.01,54.99,864.0,84.72,15.28,76.91,23.09,67100.0,19.79,80.21,26.91,28.96,25.54,7.54,11.05,0.39,0.0,100.0,0.0,0.0,0.0,0.0,2.0,1.304631441617743,89.0,58.05609915198956
27845,2947,43.4,16.9,63.05,20.05,61.15,38.85,33.46,59.45,0.44,0.88,0.0,1.59,4.17,20158.0,40631.0,18.9,21.97,87.29,7.67,0.0,0.0,1.6,1.83,1.6,952.0,2.43,44.22,55.78,1187.0,80.2,19.8,67.12,32.88,80300.0,19.76,80.24,19.85,28.8,37.85,12.74,0.77,0.78,0.0,0.0,0.0,0.0,91.3,8.7,2.0,0.6786562606040041,171.0,58.02511028164235
27844,3094,41.8,18.97,63.25,17.78,51.71,48.29,15.8,32.16,42.4,2.52,0.0,6.27,0.84,23626.0,30909.0,26.3,34.03,84.21,11.19,0.0,0.0,1.0,0.92,2.67,1304.0,2.37,43.73,56.27,1614.0,80.79,19.21,65.41,34.59,84000.0,5.91,94.09,26.5,31.3,30.71,8.91,2.58,1.91,6.78,84.75,0.0,0.0,8.47,0.0,3.0,0.9696186166774402,226.0,73.04460245636717
27831,2705,49.2,14.31,61.33,24.36,46.03,53.97,15.12,79.85,0.07,0.0,0.0,4.21,0.74,19181.0,30114.0,25.14,20.86,77.06,15.99,0.0,0.0,1.9,0.0,5.06,1278.0,2.12,35.66,64.34,1525.0,83.8,16.2,67.29,32.71,72100.0,15.8,84.2,22.68,35.02,34.11,3.53,4.67,3.07,34.94,40.96,0.0,0.0,24.1,0.0,2.0,0.7393715341959334,248.0,91.68207024029574
27830,4099,48.2,17.1,64.43,18.47,48.48,51.52,74.68,17.35,0.0,0.0,0.0,1.71,6.27,25926.0,45718.0,17.01,23.81,82.18,13.99,0.0,0.0,1.47,0.0,2.36,1781.0,2.28,57.86,42.14,2100.0,84.81,15.19,62.83,37.17,102500.0,8.54,91.46,15.05,34.03,31.25,13.39,6.29,2.9,12.61,15.13,0.0,0.0,72.27,0.0,6.0,1.463771651622347,278.0,67.82141985850207
27828,9848,37.7,26.84,52.76,20.4,46.39,53.61,46.22,42.1,0.0,0.0,0.0,3.96,7.72,24565.0,52121.0,22.68,31.5,79.83,13.78,0.43,0.0,0.53,1.23,4.19,3746.0,2.61,48.53,51.47,4205.0,89.08,10.92,68.9,31.1,124800.0,12.02,87.98,15.04,32.27,35.57,13.39,3.74,2.98,18.43,0.0,0.0,0.0,67.58,13.99,6.0,0.6092607636068238,651.0,66.10479285134036
27826,759,46.6,5.4,76.55,18.05,79.05,20.95,31.62,61.0,0.79,0.0,0.0,1.71,4.87,8264.0,32756.0,11.83,52.16,74.19,19.35,0.0,0.0,0.0,0.0,6.45,159.0,1.75,31.89,68.11,303.0,52.48,47.52,74.21,25.79,98300.0,20.03,79.97,25.39,49.93,22.25,2.43,0.0,3.43,0.0,0.0,0.0,0.0,100.0,0.0,2.0,2.635046113306983,72.0,94.86166007905138
27823,7573,39.4,20.84,61.26,17.91,46.22,53.78,12.95,78.2,3.72,0.09,0.18,1.53,3.26,15385.0,29815.0,30.84,32.33,82.55,8.81,0.61,0.0,1.46,0.05,3.04,2878.0,2.61,36.88,63.12,3629.0,79.31,20.69,59.76,40.24,56700.0,6.3,93.7,25.94,43.38,22.85,4.69,3.13,1.04,0.0,65.82,0.0,13.92,20.25,0.0,8.0,1.0563845239667238,572.0,75.53149346362076
27818,1426,53.1,22.09,45.37,32.54,44.6,55.4,29.31,66.41,0.0,0.0,0.0,1.19,2.95,20361.0,41445.0,12.95,47.01,83.72,7.82,0.0,0.0,0.0,0.14,8.46,724.0,1.96,39.52,60.48,898.0,80.62,19.38,71.55,28.45,58000.0,4.9,95.1,12.12,22.56,45.71,4.63,14.98,0.84,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7012622720897616,92.0,64.51612903225806
27817,7781,47.8,18.4,53.72,27.88,47.85,52.15,72.0,24.95,0.0,0.0,0.0,0.6,2.45,29111.0,51820.0,10.09,27.6,92.18,5.58,0.0,0.06,0.0,0.52,1.66,3272.0,2.37,65.28,34.72,3875.0,84.44,15.56,75.15,24.85,123400.0,5.38,94.62,8.77,31.65,36.02,12.63,10.93,2.18,11.76,0.0,17.06,0.0,71.18,0.0,4.0,0.5140727412928929,537.0,69.01426551857087
27816,2994,51.5,22.14,42.69,35.17,44.79,55.21,48.73,41.55,1.2,0.9,0.0,0.63,6.98,19052.0,30365.0,15.26,26.4,57.26,25.5,0.0,0.0,0.0,0.47,16.77,1281.0,2.34,64.08,35.92,1393.0,91.96,8.04,74.79,25.21,107700.0,3.04,96.96,25.97,39.85,26.89,2.57,4.72,6.21,0.0,14.52,0.0,0.0,85.48,0.0,2.0,0.6680026720106881,193.0,64.4622578490314
27814,1564,52.4,13.17,57.29,29.54,41.5,58.5,49.81,42.39,0.0,0.0,0.0,3.84,3.96,31069.0,70078.0,10.29,31.01,81.48,7.69,0.0,0.0,0.0,1.41,9.42,698.0,2.24,54.72,45.28,1336.0,52.25,47.75,98.85,1.15,129900.0,3.96,96.04,12.88,36.07,33.13,10.63,7.29,1.85,0.0,31.03,0.0,0.0,68.97,0.0,2.0,1.278772378516624,92.0,58.8235294117647
27813,873,36.7,26.0,59.79,14.2,50.97,49.03,67.01,26.35,0.0,0.0,0.0,0.0,6.64,20533.0,47212.0,20.6,32.19,85.26,11.79,1.72,0.0,0.0,1.23,0.0,297.0,2.94,48.53,51.47,350.0,84.86,15.14,61.62,38.38,86300.0,9.27,90.73,11.96,49.64,31.34,4.71,2.36,4.35,0.0,0.0,0.0,0.0,97.37,2.63,0.0,0.0,46.0,52.69186712485681
27812,2692,47.1,19.47,56.65,23.89,41.12,58.88,32.65,61.78,0.04,0.0,0.0,0.82,4.72,22615.0,41397.0,22.66,23.37,87.71,11.68,0.0,0.0,0.0,0.26,0.35,1120.0,2.4,41.46,58.54,1362.0,82.23,17.77,63.12,36.88,78700.0,4.91,95.09,19.63,37.62,25.76,12.81,4.19,0.97,26.92,0.0,0.0,0.0,73.08,0.0,1.0,0.3714710252600297,215.0,79.86627043090638
27810,3679,53.0,14.9,55.86,29.25,47.68,52.32,68.88,23.95,0.0,0.0,0.0,0.27,6.9,26686.0,42904.0,19.68,21.07,91.92,1.31,0.31,0.92,1.85,0.15,3.54,1896.0,1.94,48.69,51.31,3041.0,62.35,37.65,69.2,30.8,195300.0,3.49,96.51,10.77,36.66,28.89,17.45,6.23,6.36,11.97,0.0,0.0,0.0,88.03,0.0,2.0,0.5436259853220984,277.0,75.29219896711064
27809,3988,49.7,14.82,63.69,21.49,56.34,43.66,52.66,41.93,0.0,0.0,0.0,1.63,3.79,38603.0,52036.0,10.51,22.6,80.68,13.99,0.0,0.0,1.3,0.0,4.03,1760.0,2.27,50.72,49.28,1888.0,93.22,6.78,82.84,17.16,118000.0,2.96,97.04,8.91,43.0,31.97,10.69,5.42,1.05,88.1,0.0,4.76,0.0,7.14,0.0,4.0,1.0030090270812435,379.0,95.03510531594785
27808,1955,48.3,14.63,54.53,30.84,48.34,51.66,90.9,2.35,0.0,0.46,0.0,0.1,6.19,47383.0,86531.0,3.79,29.05,77.89,12.17,0.91,0.0,1.12,0.0,7.91,897.0,2.18,61.33,38.67,1539.0,58.28,41.72,89.97,10.03,287200.0,12.03,87.97,4.53,32.14,33.29,16.77,13.27,3.02,81.36,15.25,3.39,0.0,0.0,0.0,2.0,1.023017902813299,160.0,81.84143222506394
27805,3916,44.1,20.89,58.35,20.76,46.88,53.12,45.1,50.54,0.0,0.72,0.0,0.56,3.09,22066.0,45221.0,16.96,28.38,89.18,6.86,2.04,0.0,0.0,0.58,1.34,1578.0,2.46,48.14,51.86,1738.0,90.79,9.21,77.31,22.69,78400.0,8.23,91.77,16.68,36.16,36.88,6.04,4.23,1.69,9.09,42.42,0.0,0.0,40.91,7.58,2.0,0.5107252298263535,205.0,52.34933605720123
27803,17548,50.5,17.1,58.46,24.44,45.84,54.16,52.63,41.86,0.25,0.87,0.11,1.03,3.27,30515.0,46614.0,14.18,21.23,87.42,5.97,0.0,0.0,0.13,1.14,5.34,8075.0,2.16,54.92,45.08,9860.0,81.9,18.1,62.87,37.13,135700.0,13.36,86.64,12.56,32.9,28.71,18.31,7.52,4.1,12.38,22.25,2.5,2.64,54.94,5.29,18.0,1.0257579211306131,1467.0,83.59927057214497
27801,19893,39.0,25.42,58.36,16.22,46.44,53.56,22.57,73.59,0.39,0.22,0.06,1.29,1.82,18307.0,37539.0,27.16,26.27,78.95,10.31,2.41,0.0,1.08,0.06,2.69,7414.0,2.67,44.06,55.94,9364.0,79.18,20.82,50.88,49.12,86700.0,9.58,90.42,14.1,39.91,31.19,9.45,5.35,0.95,11.11,29.63,0.0,0.0,59.26,0.0,17.0,0.8545719599859247,1362.0,68.46629467651938
27712,22787,44.1,22.41,57.16,20.43,47.48,52.52,69.82,19.34,0.07,1.82,0.0,3.53,4.72,43615.0,84199.0,6.81,25.75,83.64,6.17,0.44,0.0,0.37,0.7,7.98,9044.0,2.5,64.91,35.09,9271.0,97.55,2.45,90.45,9.55,246400.0,5.43,94.57,4.42,16.23,29.24,28.54,21.58,5.98,17.83,23.11,10.71,1.91,41.67,4.77,27.0,1.184886119278536,1127.0,49.45802431210778
